,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
40092,0.488,0.698,2,-10.342,1,0.0365,0.0735,0.764,0.0836,0.623,119.981,4
40093,0.116,0.477,4,-14.68,1,0.0449,0.963,0.933,0.314,0.0969,76.76,1
40095,0.272,0.561,4,-5.896,0,0.0344,0.638,0.0722,0.106,0.142,70.438,4
40096,0.517,0.648,3,-5.543,0,0.0291,0.182,0.958,0.0552,0.661,102.963,4
40097,0.348,0.319,0,-5.162,1,0.0382,0.0686,0.364,0.0599,0.232,120.152,4
40098,0.7,0.756,4,-8.533,0,0.0441,0.005,0.292,0.099,0.328,120.031,4
40100,0.207,0.341,5,-13.905,1,0.0348,0.0583,0.887,0.11,0.0317,100.81,3
40101,0.212,0.368,3,-19.262,1,0.042,0.813,0.68,0.225,0.0385,157.779,4
40102,0.493,0.81,4,-10.625,1,0.0525,0.463,0.924,0.104,0.206,99.245,4
40103,0.445,0.844,1,-8.446,1,0.112,0.000209,0.422,0.0683,0.0337,109.933,4
40104,0.439,0.935,2,-4.474,1,0.0594,0.00581,0.67,0.181,0.202,135.181,4
40105,0.26,0.224,10,-6.701,0,0.0331,0.327,0.809,0.108,0.038,60.907,4
40106,0.146,0.575,9,-9.275,1,0.0382,0.492,0.955,0.108,0.0468,143.004,3
40107,0.552,0.619,5,-6.573,0,0.0517,0.12,0.967,0.0597,0.268,120.069,4
40108,0.069,0.146,1,-21.908,0,0.0383,0.804,0.857,0.292,0.0335,76.916,4
40109,0.449,0.693,9,-7.36,0,0.0335,0.122,0.769,0.0752,0.495,188.019,4
40110,0.432,0.553,7,-8.105,1,0.0336,0.345,0.146,0.105,0.15,87.782,3
40111,0.274,0.52,6,-13.059,0,0.0915,0.102,0.892,0.0624,0.0491,168.069,4
40112,0.447,0.617,5,-19.029,0,0.0488,0.000316,0.758,0.368,0.339,129.392,4
40113,0.465,0.497,9,-9.544,0,0.0513,0.0646,0.58,0.0877,0.0693,140.318,4
40115,0.104,0.198,4,-19.145,0,0.0376,0.86,0.0747,0.0517,0.136,176.782,5
40116,0.296,0.756,5,-8.673,1,0.113,6.97e-05,0.378,0.827,0.0674,119.701,4
40117,0.106,0.574,3,-14.074,0,0.0724,0.849,0.795,0.111,0.0444,81.709,4
40118,0.552,0.437,2,-12.683,1,0.0339,0.553,0.939,0.181,0.296,106.165,4
40119,0.244,0.848,0,-10.309,0,0.0838,0.00998,0.837,0.111,0.0305,69.987,4
40120,0.672,0.689,9,-7.381,1,0.0365,0.0692,0.337,0.0942,0.472,124.999,4
40121,0.448,0.102,10,-21.093,0,0.047,0.92,0.0339,0.316,0.847,121.956,4
40122,0.512,0.797,9,-6.94,0,0.0302,0.00299,0.0277,0.11,0.579,96.244,4
40123,0.564,0.869,0,-8.643,1,0.0393,0.684,0.0968,0.124,0.0343,83.799,4
40125,0.775,0.208,0,-20.231,0,0.144,0.766,0.016,0.0512,0.962,126.643,4
40126,0.491,0.523,7,-10.859,0,0.037,0.335,0.0,0.0591,0.388,108.045,4
40127,0.541,0.591,4,-16.969,1,0.136,1.81e-05,0.881,0.175,0.0303,100.442,4
40128,0.12,0.164,3,-17.349,0,0.0325,0.585,0.848,0.112,0.0313,76.611,4
40129,0.439,0.935,2,-4.474,1,0.0594,0.00581,0.67,0.181,0.202,135.181,4
40130,0.456,0.962,11,-7.923,0,0.149,0.000424,0.939,0.049,0.0541,120.837,4
40131,0.139,0.582,9,-8.39,1,0.102,7.68e-06,0.789,0.199,0.036,77.613,4
40132,0.417,0.988,6,-6.246,1,0.0513,2.46e-05,0.73,0.0903,0.417,114.941,4
40133,0.182,0.297,5,-17.471,0,0.0375,0.446,0.913,0.11,0.0399,70.661,3
40134,0.412,0.749,2,-15.728,1,0.495,0.489,0.604,0.355,0.249,63.927,4
40135,0.466,0.569,8,-6.99,1,0.0281,0.00371,0.731,0.159,0.226,81.989,4
40136,0.359,0.993,0,-4.194,1,0.14,0.0518,0.12,0.34,0.0361,129.967,4
40137,0.71,0.728,1,-17.671,1,0.0474,0.143,0.739,0.0771,0.235,128.093,4
40138,0.39,0.998,10,-7.376,1,0.108,3.29e-05,0.216,0.0871,0.105,140.031,4
40139,0.223,0.525,4,-9.805,0,0.0328,0.153,0.000199,0.114,0.217,145.678,4
40140,0.167,0.504,7,-10.165,1,0.0492,0.0035,0.884,0.413,0.0299,126.442,3
40141,0.612,0.94,10,-7.991,0,0.054,0.00099,0.839,0.0581,0.391,137.995,4
40142,0.196,0.708,6,-16.752,1,0.324,0.46,3.06e-06,0.261,0.0287,164.551,3
40143,0.379,0.499,11,-8.344,0,0.0311,0.0164,0.84,0.0615,0.049,119.972,4
40144,0.341,0.665,2,-13.221,1,0.0465,0.673,0.925,0.387,0.172,141.725,4
40145,0.156,0.448,5,-13.287,0,0.0578,0.23,0.786,0.112,0.111,133.16,5
40146,0.354,0.872,0,-10.52,0,0.0586,8.36e-05,0.85,0.331,0.035,139.875,3
40147,0.311,0.513,0,-8.275,0,0.0318,0.494,0.849,0.365,0.122,81.316,4
40148,0.589,0.478,6,-16.46,0,0.0405,0.576,0.809,0.102,0.418,93.337,4
40149,0.204,0.583,11,-13.509,0,0.0685,0.627,0.93,0.0871,0.209,161.84,4
40150,0.671,0.79,6,-11.296,1,0.0296,0.216,0.617,0.267,0.676,142.612,4
40151,0.481,0.893,7,-5.961,1,0.036,0.000133,0.119,0.329,0.635,144.986,4
40152,0.535,0.579,10,-7.93,1,0.0242,0.234,0.000134,0.162,0.136,160.009,4
40153,0.142,0.651,0,-8.741,0,0.0401,0.949,0.828,0.135,0.0705,62.576,3
40154,0.113,0.936,10,-9.521,0,0.326,0.00409,0.625,0.397,0.0335,61.041,4
40155,0.571,0.881,10,-11.267,0,0.0335,0.175,0.575,0.125,0.479,100.175,4
40156,0.377,0.477,11,-8.766,0,0.0316,0.00236,0.917,0.119,0.0397,123.923,4
40157,0.617,0.814,0,-13.955,1,0.0505,0.304,2.04e-06,0.573,0.114,122.778,4
40158,0.52,0.552,11,-12.28,0,0.0367,0.213,0.864,0.102,0.31,184.288,4
40159,0.489,0.481,5,-12.357,0,0.0534,0.0143,0.862,0.146,0.0367,119.9,4
40160,0.133,0.261,9,-20.864,1,0.0396,0.00151,0.706,0.198,0.0378,90.283,4
40161,0.22,0.549,11,-8.081,0,0.0334,0.167,0.0861,0.09,0.0809,105.06,4
40162,0.153,0.374,9,-10.837,0,0.0342,0.0317,0.859,0.0595,0.0375,68.842,4
40163,0.491,0.941,1,-9.075,0,0.056,0.00394,0.775,0.379,0.0602,139.873,4
40164,0.388,0.469,4,-17.099,1,0.108,0.365,0.835,0.413,0.227,93.825,4
40165,0.396,0.907,2,-6.409,1,0.0412,1.3e-05,0.000303,0.0757,0.119,135.025,4
40166,0.368,0.291,6,-13.645,1,0.0289,0.799,9.79e-05,0.102,0.0615,68.64,3
40167,0.563,0.956,9,-6.137,0,0.0559,0.000401,0.084,0.322,0.186,145.024,4
40168,0.257,0.477,1,-12.098,1,0.0396,0.0179,0.782,0.151,0.0682,132.53,4
40169,0.645,0.522,5,-15.093,0,0.0989,0.258,0.86,0.135,0.0993,117.928,4
40170,0.555,0.969,0,-2.093,1,0.0535,0.000245,0.495,0.222,0.0785,120.041,4
40171,0.148,0.795,7,-10.852,1,0.108,6.86e-05,0.934,0.121,0.0383,137.572,4
40172,0.179,0.615,10,-9.901,0,0.0368,0.91,0.917,0.088,0.115,86.043,1
40173,0.174,0.0746,1,-27.709,1,0.035,0.447,0.981,0.161,0.0342,125.01,3
40174,0.547,0.875,11,-9.761,0,0.0807,0.0127,0.336,0.124,0.25,103.237,4
40175,0.408,0.835,1,-7.99,0,0.0394,0.0289,0.465,0.0677,0.0764,85.0,4
40176,0.378,0.631,11,-7.885,0,0.0359,0.786,0.0881,0.355,0.259,129.559,4
40177,0.229,0.69,5,-6.714,1,0.0531,0.723,0.00657,0.0563,0.15,119.638,4
40178,0.248,0.458,1,-14.017,1,0.0447,0.911,0.88,0.163,0.174,112.571,5
40179,0.58,0.971,1,-2.588,1,0.101,0.000157,0.00545,0.298,0.752,139.864,4
40180,0.528,0.951,0,-6.284,1,0.0958,0.00184,0.664,0.108,0.17,135.043,4
40181,0.175,0.349,7,-11.214,1,0.038,0.707,0.84,0.13,0.0329,163.317,3
40182,0.186,0.54,4,-13.013,1,0.0533,3.84e-06,0.908,0.0545,0.132,100.502,4
40183,0.33,0.812,2,-8.242,1,0.0451,0.993,0.915,0.239,0.119,109.608,3
40184,0.188,0.858,2,-10.11,0,0.0546,0.00503,0.821,0.151,0.0597,80.797,4
40185,0.361,0.391,6,-15.182,1,0.0304,0.0261,0.69,0.0706,0.205,186.188,4
40186,0.223,0.74,8,-10.897,1,0.0446,0.0116,0.948,0.269,0.111,90.039,4
40187,0.483,0.779,3,-8.261,1,0.0495,0.188,0.557,0.311,0.0351,89.834,3
40188,0.544,0.799,0,-6.12,1,0.0634,0.361,0.907,0.0793,0.184,119.955,4
40189,0.611,0.631,10,-10.338,0,0.0754,0.035,0.923,0.183,0.555,99.098,4
40190,0.268,0.48,9,-13.791,1,0.102,0.563,0.405,0.101,0.04,120.049,4
40191,0.0763,0.311,1,-17.17,0,0.0456,0.358,0.596,0.134,0.0525,77.116,5
40192,0.536,0.689,2,-7.555,0,0.0331,0.191,0.92,0.208,0.609,124.946,4
40193,0.418,0.511,2,-10.349,1,0.0533,0.074,0.562,0.103,0.305,69.754,4
40194,0.707,0.727,9,-5.35,0,0.0314,0.56,0.000208,0.164,0.721,123.602,4
40195,0.418,0.511,2,-10.349,1,0.0533,0.074,0.562,0.103,0.305,69.754,4
40196,0.166,0.619,5,-15.586,0,0.0472,0.838,0.78,0.149,0.0338,72.502,3
40197,0.577,0.879,2,-6.646,1,0.0318,0.0668,0.000278,0.0895,0.0868,91.071,4
40198,0.392,0.691,10,-10.805,0,0.0399,0.0248,0.614,0.673,0.0628,102.26,3
40199,0.148,0.895,1,-6.226,0,0.169,0.89,0.941,0.113,0.159,82.015,1
40200,0.542,0.703,9,-9.195,0,0.0667,0.574,0.805,0.257,0.0378,120.077,4
40201,0.418,0.815,5,-7.54,0,0.0625,0.0299,0.615,0.105,0.184,119.911,4
40202,0.427,0.897,9,-7.651,0,0.0559,0.000211,0.14,0.26,0.353,155.017,3
40203,0.108,0.172,9,-16.33,1,0.0349,0.03,0.862,0.38,0.0386,92.741,4
40204,0.707,0.485,9,-6.774,1,0.0505,0.987,4.66e-06,0.254,0.691,126.308,4
40206,0.14,0.318,0,-11.735,0,0.0344,0.617,0.469,0.269,0.0337,101.989,4
40207,0.586,0.937,0,-5.344,1,0.0345,0.0174,0.08,0.0989,0.46,133.007,4
40208,0.465,0.277,2,-13.064,0,0.0358,0.694,0.865,0.175,0.0709,120.019,4
40209,0.415,0.916,10,-7.343,0,0.118,0.000229,0.61,0.127,0.144,144.991,4
40210,0.2,0.268,4,-25.064,0,0.0484,0.946,0.921,0.293,0.0872,73.341,3
40211,0.303,0.955,10,-7.042,0,0.155,0.000265,0.0796,0.734,0.392,100.028,4
40212,0.545,0.693,0,-13.064,1,0.0333,0.0297,0.835,0.112,0.711,75.829,4
40213,0.725,0.257,9,-16.31,0,0.102,0.731,0.932,0.12,0.0409,130.052,3
40214,0.539,0.747,10,-10.196,0,0.0495,0.00811,0.781,0.111,0.25,170.026,4
40215,0.457,0.448,9,-14.696,0,0.0273,0.167,0.014,0.0779,0.444,107.726,4
40216,0.274,0.727,7,-12.084,1,0.0641,0.946,0.823,0.148,0.13,76.302,4
40217,0.298,0.671,4,-9.077,0,0.0627,0.0168,0.39,0.138,0.0745,119.745,4
40218,0.467,0.797,10,-7.074,1,0.0338,0.0534,0.244,0.211,0.348,99.995,4
40219,0.114,0.795,1,-10.663,1,0.0537,0.299,0.757,0.111,0.0394,76.582,3
40220,0.646,0.525,0,-11.798,1,0.0339,0.0754,0.895,0.115,0.139,130.015,4
40221,0.498,0.886,1,-8.15,1,0.0573,0.00022,0.586,0.119,0.164,104.003,4
40222,0.543,0.934,6,-8.504,0,0.0356,0.0122,0.0509,0.101,0.0598,125.015,4
40223,0.155,0.486,0,-11.194,1,0.0398,0.00801,0.713,0.12,0.0913,99.812,4
40224,0.524,0.616,2,-13.237,1,0.0422,0.428,0.879,0.209,0.43,119.518,4
40225,0.567,0.859,1,-7.894,1,0.0803,0.0199,0.888,0.15,0.08,170.083,4
40226,0.243,0.331,2,-15.373,0,0.0299,0.624,0.892,0.0964,0.0729,143.612,4
40227,0.0577,0.182,7,-22.974,1,0.0417,0.737,0.756,0.113,0.0635,46.451,3
40228,0.399,0.337,2,-10.761,1,0.035,0.851,0.517,0.161,0.364,128.703,4
40229,0.371,0.927,0,-5.721,1,0.0526,0.000178,0.00649,0.171,0.193,134.657,4
40230,0.164,0.369,10,-15.382,1,0.0487,0.35,0.592,0.094,0.0399,101.851,4
40231,0.552,0.959,9,-5.196,0,0.0901,1.2e-05,0.821,0.834,0.266,144.972,4
40232,0.474,0.718,3,-11.606,1,0.826,0.75,0.906,0.0693,0.135,89.838,4
40233,0.59,0.532,2,-6.851,0,0.0295,0.0127,0.198,0.183,0.0615,98.552,4
40234,0.392,0.197,8,-17.878,1,0.154,0.0951,0.0026,0.209,0.194,100.317,5
40235,0.561,0.789,0,-23.398,0,0.634,0.956,0.0,0.799,0.0305,189.643,3
40236,0.458,0.908,0,-9.788,0,0.0662,0.00136,0.623,0.383,0.0785,94.107,4
40237,0.848,0.652,6,-9.255,0,0.0745,0.0275,0.000445,0.253,0.436,119.983,4
40238,0.217,0.21,0,-23.022,0,0.0349,0.0245,0.739,0.212,0.121,105.285,3
40239,0.419,0.747,10,-6.493,0,0.0276,0.304,0.885,0.0882,0.319,90.874,4
40240,0.595,0.509,1,-7.262,0,0.0281,0.00396,0.485,0.0918,0.369,110.007,4
40241,0.38,0.936,7,-8.21,1,0.15,0.00931,0.286,0.408,0.143,121.061,4
40242,0.558,0.536,8,-7.375,1,0.0282,0.305,0.309,0.126,0.391,94.98,4
40243,0.158,0.872,1,-6.515,1,0.0579,0.972,0.883,0.285,0.08,89.212,4
40244,0.172,0.752,10,-15.208,0,0.0564,0.433,0.793,0.144,0.0393,62.766,5
40245,0.603,0.74,7,-6.662,1,0.0322,0.163,0.00233,0.15,0.209,138.001,4
40246,0.557,0.983,7,-7.196,1,0.155,0.0145,0.583,0.231,0.0519,101.008,4
40247,0.502,0.609,1,-15.835,1,0.0492,0.0342,0.91,0.112,0.573,159.932,4
40248,0.526,0.607,4,-10.67,0,0.0306,0.383,0.891,0.288,0.511,99.884,3
40249,0.261,0.773,6,-8.345,0,0.0837,0.0213,0.00526,0.881,0.223,180.777,5
40250,0.323,0.674,7,-7.574,1,0.0659,0.214,0.884,0.0863,0.0767,84.022,4
40251,0.333,0.567,0,-13.902,1,0.0365,0.0802,0.939,0.063,0.0487,180.528,4
40252,0.663,0.894,7,-6.581,0,0.0316,0.0219,0.861,0.0982,0.314,117.491,4
40253,0.2,0.602,9,-13.199,0,0.143,0.647,0.508,0.0972,0.0547,92.305,4
40254,0.14,0.516,9,-12.746,1,0.0384,0.422,0.000181,0.108,0.279,71.873,4
40255,0.377,0.00258,0,-18.414,1,0.0447,0.947,0.783,0.128,0.197,139.301,3
40256,0.375,0.572,0,-11.267,1,0.113,0.51,0.703,0.0834,0.0531,124.904,4
40257,0.628,0.98,4,-5.675,1,0.0345,0.00576,0.217,0.922,0.782,132.007,4
40258,0.134,0.376,9,-15.129,0,0.0341,0.619,0.97,0.102,0.0479,74.678,4
40259,0.362,0.499,8,-13.272,1,0.0416,4.91e-05,0.775,0.215,0.148,121.368,4
40260,0.288,0.452,1,-17.768,1,0.0379,0.502,0.751,0.106,0.0875,75.574,5
40261,0.651,0.534,6,-11.695,1,0.0335,0.0915,0.37,0.0974,0.383,130.0,4
40262,0.58,0.716,1,-6.714,1,0.0301,0.0256,0.707,0.0763,0.279,112.008,4
40263,0.0829,0.568,1,-9.577,0,0.0377,0.112,0.678,0.133,0.037,174.024,5
40264,0.359,0.993,0,-4.194,1,0.14,0.0518,0.12,0.34,0.0361,129.967,4
40265,0.26,0.281,0,-19.521,0,0.0468,0.468,0.01,0.2,0.475,124.714,5
40266,0.459,0.72,1,-5.648,0,0.0314,0.0125,0.176,0.161,0.142,119.712,4
40267,0.6,0.999,7,-4.56,0,0.0752,0.00389,0.0141,0.0599,0.524,150.015,4
40268,0.726,0.177,7,-22.568,1,0.292,0.146,0.835,0.108,0.674,151.482,4
40269,0.595,0.952,0,-6.383,1,0.0484,0.00834,0.903,0.169,0.289,120.393,4
40270,0.106,0.504,2,-7.718,1,0.0406,0.0029,0.00179,0.398,0.498,175.906,4
40271,0.102,0.614,9,-8.122,0,0.0475,0.433,0.00363,0.118,0.118,75.245,4
40272,0.511,0.946,9,-10.188,0,0.0353,0.00012,0.847,0.148,0.668,139.996,4
40273,0.433,0.587,10,-8.984,1,0.0269,0.0261,0.699,0.126,0.189,97.007,4
40274,0.217,0.495,7,-13.211,0,0.0659,3.92e-05,0.882,0.339,0.0362,129.986,4
40275,0.455,0.999,8,-5.083,1,0.0665,1.04e-05,0.64,0.0774,0.66,136.981,4
40276,0.523,0.999,7,-4.087,1,0.0862,0.000299,0.789,0.0779,0.281,140.017,4
40277,0.441,0.689,10,-12.67,0,0.0633,0.155,0.752,0.0435,0.421,123.1,4
40278,0.451,0.94,0,-5.018,1,0.063,0.000426,0.825,0.106,0.208,134.986,4
40279,0.571,0.945,2,-4.027,1,0.0445,0.000611,0.785,0.104,0.207,140.003,4
40280,0.421,0.486,9,-12.118,1,0.0331,0.808,0.147,0.225,0.178,126.446,4
40281,0.34,0.248,4,-20.66,1,0.0464,0.00542,0.921,0.453,0.151,127.811,4
40282,0.522,0.737,7,-7.987,0,0.0368,0.0076,0.717,0.339,0.18,119.824,4
40283,0.374,0.577,9,-15.351,1,0.085,0.166,0.763,0.109,0.152,119.29,4
40284,0.366,0.958,0,-6.527,1,0.447,0.793,0.00646,0.955,0.406,148.101,3
40285,0.543,0.581,7,-7.997,1,0.0252,0.0286,0.599,0.3,0.309,97.991,4
40286,0.248,0.335,5,-14.799,0,0.038,0.586,0.985,0.0782,0.0354,115.193,5
40287,0.651,0.499,0,-16.22,1,0.0571,0.768,0.623,0.102,0.48,116.471,4
40288,0.635,0.67,1,-11.961,1,0.0957,0.221,0.75,0.271,0.393,103.353,4
40289,0.129,0.283,10,-15.133,0,0.0326,0.736,0.937,0.117,0.434,168.259,3
40290,0.566,0.703,11,-7.019,1,0.0372,0.0278,0.852,0.0476,0.558,107.927,4
40291,0.526,0.487,7,-9.631,0,0.0299,0.164,0.000135,0.0845,0.369,139.023,4
40292,0.785,0.877,11,-10.033,0,0.0533,0.0137,0.671,0.521,0.675,129.996,4
40293,0.217,0.873,1,-7.908,0,0.124,0.324,0.324,0.116,0.154,112.83,4
40294,0.635,0.978,7,-5.447,1,0.0437,3.14e-06,0.597,0.0425,0.663,140.034,4
40295,0.548,0.998,1,0.127,1,0.216,0.191,0.518,0.417,0.0342,119.907,4
40296,0.103,0.407,10,-16.204,0,0.0402,0.0124,0.565,0.109,0.127,177.242,3
40297,0.214,0.693,0,-11.063,1,0.0659,0.000107,0.936,0.397,0.233,109.808,4
40298,0.595,0.897,2,-6.262,1,0.0452,0.405,0.806,0.334,0.441,109.691,1
40299,0.228,0.399,7,-11.387,1,0.0313,0.612,0.36,0.11,0.136,108.713,4
40300,0.625,0.951,1,-3.546,1,0.0412,0.00143,0.891,0.0935,0.499,140.002,4
40301,0.183,0.708,1,-10.093,1,0.215,0.444,0.0171,0.459,0.313,81.426,4
40302,0.446,0.615,2,-6.386,0,0.0463,0.728,0.022,0.268,0.386,123.976,4
40303,0.204,0.583,11,-13.509,0,0.0685,0.627,0.93,0.0871,0.209,161.84,4
40304,0.379,0.8,2,-10.881,0,0.0585,0.0774,0.81,0.113,0.0336,136.011,4
40305,0.243,0.434,0,-14.914,0,0.0413,0.712,0.8,0.27,0.0521,67.06,4
40306,0.195,0.395,3,-14.226,0,0.0429,0.632,0.767,0.0962,0.17,137.187,3
40307,0.614,0.453,6,-9.931,1,0.0273,0.0815,0.902,0.158,0.124,83.317,3
40308,0.28,0.954,6,-3.771,1,0.0725,0.00851,0.0109,0.158,0.137,79.745,4
40309,0.457,0.994,11,-4.083,1,0.0599,0.0655,0.0369,0.327,0.033,78.996,4
40310,0.536,0.737,1,-10.269,0,0.0443,0.403,0.832,0.103,0.687,175.581,4
40311,0.415,0.282,9,-11.303,1,0.0293,0.367,0.884,0.111,0.0696,140.167,4
40312,0.583,0.767,4,-8.21,0,0.0421,0.00485,0.134,0.111,0.245,132.222,4
40314,0.537,0.304,4,-13.862,0,0.0393,0.793,0.0926,0.0808,0.371,97.996,4
40315,0.335,0.39,1,-14.805,1,0.031,0.666,0.967,0.113,0.06,73.692,4
40316,0.6,0.994,1,-5.698,1,0.0417,0.0543,2.95e-06,0.696,0.434,118.012,4
40317,0.329,0.673,6,-9.929,0,0.0479,0.785,0.893,0.109,0.233,107.682,3
40318,0.735,0.432,9,-9.289,1,0.0286,0.243,0.198,0.0562,0.156,104.989,4
40319,0.616,0.447,9,-11.989,0,0.0831,0.652,4.08e-06,0.0876,0.345,101.818,4
40320,0.276,0.358,2,-13.622,1,0.041,0.81,0.965,0.521,0.513,65.316,4
40321,0.368,0.88,7,-8.239,1,0.274,0.217,0.747,0.134,0.262,141.851,4
40322,0.227,0.716,9,-7.661,1,0.085,0.253,0.859,0.0848,0.116,84.04,4
40323,0.476,0.537,3,-10.91,0,0.0335,0.196,0.827,0.0881,0.387,107.838,4
40324,0.154,0.513,0,-14.979,0,0.0382,0.655,0.804,0.118,0.0973,77.407,4
40325,0.67,0.71,2,-11.636,1,0.037,0.0251,0.253,0.0796,0.683,140.018,4
40326,0.448,0.514,9,-16.996,0,0.0349,0.487,0.72,0.101,0.318,103.784,4
40327,0.293,0.995,5,-4.965,1,0.101,0.273,0.638,0.157,0.0274,146.193,4
40328,0.598,0.806,11,-6.204,1,0.0452,0.000964,0.324,0.139,0.479,117.046,4
40330,0.39,0.832,2,-6.82,1,0.061,0.241,0.181,0.211,0.04,119.948,4
40331,0.546,0.667,9,-7.364,1,0.037,0.000634,0.053,0.697,0.497,126.813,4
40332,0.654,0.882,1,-6.511,0,0.0438,0.048,0.221,0.324,0.696,120.014,4
40333,0.496,0.378,2,-11.698,0,0.0551,0.121,0.225,0.1,0.0968,145.117,4
40334,0.531,0.926,5,-8.189,0,0.0859,0.000374,0.277,0.396,0.254,134.028,4
40335,0.319,0.785,2,-8.317,0,0.0401,0.45,0.791,0.403,0.0721,110.179,4
40336,0.653,0.741,8,-8.722,1,0.0399,0.0773,0.00592,0.207,0.533,110.009,4
40337,0.516,0.635,6,-16.77,1,0.049,0.599,0.889,0.13,0.198,96.276,4
40338,0.315,0.302,10,-15.553,0,0.037,0.436,5.9e-05,0.237,0.172,88.34,1
40339,0.143,0.528,1,-10.136,1,0.0403,0.48,0.743,0.284,0.0332,102.746,4
40340,0.262,0.635,0,-13.314,1,0.0652,0.838,0.902,0.236,0.0683,186.059,4
40341,0.212,0.746,1,-5.164,1,0.12,0.14,0.0,0.101,0.0399,106.609,4
40342,0.472,0.766,7,-6.52,0,0.0422,0.266,0.699,0.195,0.198,119.828,4
40343,0.606,0.00593,2,-10.264,0,0.0366,0.229,0.341,0.189,0.976,109.995,4
40344,0.527,0.902,4,-5.327,0,0.08,0.267,0.000266,0.292,0.325,119.989,4
40345,0.714,0.59,4,-10.315,1,0.0283,0.435,0.00786,0.118,0.556,110.002,4
40346,0.762,0.874,1,-3.855,1,0.0375,0.00335,0.865,0.095,0.96,140.053,4
40347,0.48,0.685,11,-10.138,1,0.0444,0.00017,0.553,0.131,0.0505,106.042,4
40348,0.689,0.663,2,-11.276,1,0.0446,0.0605,0.552,0.177,0.067,142.983,4
40349,0.215,0.483,5,-11.56,1,0.0361,0.111,0.835,0.0917,0.0498,113.945,4
40350,0.263,0.845,0,-13.646,0,0.0357,0.471,0.653,0.128,0.0357,107.889,5
40352,0.213,0.634,5,-12.831,1,0.248,0.942,0.979,0.332,0.429,171.169,5
40353,0.13,0.743,6,-9.295,1,0.165,0.101,0.978,0.144,0.0395,179.661,3
40354,0.284,0.163,10,-19.892,1,0.0819,0.971,0.846,0.108,0.132,72.788,4
40355,0.173,0.206,9,-29.377,1,0.0376,0.929,0.936,0.109,0.0348,126.052,5
40356,0.678,0.605,0,-10.664,0,0.0458,0.0253,0.0546,0.0742,0.777,130.021,4
40357,0.638,0.998,1,-3.789,0,0.0453,0.00731,0.114,0.0802,0.808,128.006,4
40358,0.381,0.887,11,-5.335,0,0.0579,0.0399,0.482,0.152,0.106,84.553,4
40359,0.535,0.607,4,-6.145,0,0.027,0.225,0.138,0.072,0.06,70.0,4
40360,0.408,0.697,2,-8.486,1,0.0317,0.000298,0.321,0.0973,0.439,98.017,4
40361,0.308,0.418,0,-10.136,1,0.0392,0.396,0.0208,0.0712,0.042,124.066,4
40362,0.272,0.756,11,-7.281,0,0.0429,0.048,0.595,0.113,0.31,125.571,4
40363,0.647,0.608,0,-11.059,1,0.0477,0.000658,0.778,0.621,0.134,131.596,4
40364,0.651,0.927,7,-6.525,1,0.0314,0.00192,0.473,0.323,0.832,128.012,4
40365,0.413,0.408,3,-8.553,1,0.0305,0.156,3.52e-05,0.327,0.188,90.202,4
40366,0.169,0.333,1,-13.94,1,0.0343,0.598,0.712,0.103,0.117,92.261,3
40367,0.225,0.747,5,-5.343,1,0.0468,0.000268,0.392,0.195,0.352,100.567,4
40368,0.108,0.983,10,-0.604,0,0.108,0.283,0.341,0.34,0.0285,73.539,5
40369,0.7,0.942,6,-6.811,0,0.0534,0.00225,0.144,0.358,0.178,119.987,4
40370,0.58,0.792,4,-6.996,0,0.05,0.0901,0.964,0.165,0.581,120.158,4
40371,0.568,0.86,10,-4.394,1,0.0403,0.0972,1.7e-06,0.317,0.618,119.721,4
40372,0.506,0.442,5,-11.747,0,0.0403,0.795,2.02e-06,0.14,0.806,104.014,4
40373,0.236,0.574,9,-9.833,1,0.0481,0.00263,0.366,0.0888,0.333,135.563,4
40374,0.144,0.0351,5,-15.75,0,0.035,0.99,0.925,0.109,0.0735,69.871,3
40375,0.522,0.668,9,-8.242,0,0.028,1.79e-05,0.00207,0.43,0.257,111.016,4
40376,0.242,0.203,2,-18.245,1,0.0637,0.946,0.753,0.321,0.107,65.42,4
40377,0.414,0.735,9,-7.852,1,0.0329,0.043,0.727,0.146,0.175,107.36,4
40378,0.563,0.631,10,-7.525,1,0.0358,0.104,0.505,0.66,0.162,108.018,4
40379,0.242,0.18,1,-16.002,1,0.032,0.426,0.00284,0.213,0.0774,141.835,3
40380,0.249,0.592,7,-7.696,1,0.0424,0.832,0.72,0.298,0.0972,127.796,4
40381,0.459,0.552,5,-13.093,0,0.0407,0.00115,0.552,0.0892,0.223,101.991,3
40382,0.541,0.758,9,-9.052,1,0.109,0.626,0.376,0.419,0.45,119.367,4
40383,0.348,0.421,4,-15.063,0,0.0296,0.11,0.244,0.089,0.461,67.53,4
40384,0.612,0.789,9,-13.138,1,0.0673,0.618,0.769,0.886,0.243,111.232,4
40385,0.662,0.464,4,-8.033,0,0.0293,0.653,0.00304,0.13,0.497,150.287,3
40386,0.407,0.946,5,-2.234,0,0.0591,0.135,0.167,0.218,0.0867,92.974,4
40387,0.241,0.603,9,-11.664,0,0.084,0.0576,0.00739,0.101,0.0709,92.692,1
40388,0.434,0.43,11,-16.745,0,0.0302,0.299,0.071,0.164,0.117,98.989,4
40389,0.256,0.551,0,-7.848,1,0.0453,0.00397,0.647,0.168,0.0348,165.913,4
